Date,Open,High,Low,Close,Adj Close,Volume,RSI,Upper Bollinger band,Lower Bollinger band,%K (5 days stochastic oscillator),"%D Average(H,3)",EMA 12,EMA 26,Volume Weighted Average Price,William % R,Commodity Channel Index,Rate of Change (10 days),Aroon Up,Aroon Down,MACD,BUY/SELL
2010/07/14,534.929382,542.086548,528.614258,530.199219,483.824646,7370244,44.18090198,540.8740306,518.1658864,43.39614044,41.87131261,527.5844795,524.7626646,520.3022984,-55.2359612,98.39659812,-0.01780067177,48,0,2.821814919,-1
2010/07/15,530.9422,535.375183,529.035278,531.685181,485.180664,6404348,44.18090198,540.4922123,519.2906683,50.47184132,49.16305266,528.2153567,525.2754436,520.360819,-48.33125288,58.85693868,-0.002601599681,44,0,2.939913076,0
2010/07/16,530.496399,531.957581,525.023315,526.484436,480.434814,4051755,50,539.5299058,518.3283619,25.70746914,60.3235919,527.9490612,525.3649986,520.3842948,-72.49716509,-19.73569732,-0.005613046829,40,36,2.584062594,-1
2010/07/19,524.082214,527.945618,521.952393,523.066833,477.31604,4526637,54.84283037,538.0475254,519.0041016,5.53507212,39.85848363,527.1979492,525.1947641,520.398087,-88.37748495,-79.46311227,-0.01146685173,36,32,2.003185052,0
2010/07/20,523.537415,527.945618,519.624451,521.531433,475.915039,3159009,56.00163222,537.3608566,517.0798084,8.489777246,27.23812753,526.3261774,524.9234063,520.4045147,-91.51022275,-92.72579426,-0.01950823565,32,28,1.402771195,0
2010/07/21,524.478455,526.509216,522.868713,524.230835,478.378296,4534103,63.73821627,534.689266,518.4883724,29.24552332,13.24410617,526.0038171,524.8721047,520.418926,-79.49263597,-64.17838826,0.0046034693,28,24,1.131712392,0
2010/07/22,524.230835,525.444336,518.881531,524.528015,478.649445,7328540,56.35926344,533.7343301,518.7392678,43.18187832,14.42345756,525.7767706,524.8466166,520.4331226,-75.66696891,-89.78055918,0.001797411232,24,20,0.9301540442,0
2010/07/23,526.979736,530.422119,523.438354,525.246216,479.304871,6364092,55.60916701,533.2991998,518.6189521,55.15043948,26.97239296,525.6951468,524.8762165,520.4618796,-72.57194425,-35.7149338,0.002647470347,20,16,0.8189303008,0
2010/07/26,526.756897,528.688538,520.194092,521.605713,475.982727,4205984,58.28790063,532.7121843,517.7342094,23.60522705,42.52594704,525.0660032,524.633957,520.4715637,-88.2603749,-89.09315845,-0.002982191725,16,12,0.4320461566,-1
2010/07/27,524.453674,525.592896,520.615112,521.803833,476.163544,5599573,50.34222511,532.1404507,518.302403,25.32195067,40.64584828,524.5641308,524.4243182,520.4808681,-87.40659401,-92.93395357,-0.01936137591,12,8,0.13981264,-1
2010/07/28,526.509216,531.784241,504.22049,505.830231,461.587128,24425854,66.41263494,535.7257176,512.1804671,5.840065091,34.69253906,521.6819924,523.0469784,520.3624245,-95.74885508,-227.9791276,-0.04596194624,8,96,-1.364986003,-1
2010/07/29,509.421204,509.421204,499.267456,500.332336,456.57016,21358946,72.15667066,538.9287169,505.616471,3.274862506,18.2557476,518.3974299,521.3644123,520.0916894,-97.51307197,-345.9264492,-0.05896881486,4,96,-2.966982421,-1
2010/07/30,502.709808,505.38446,498.895966,500.084686,456.344147,8880213,72.29662112,540.6071447,500.6407277,3.614418816,11.47895942,515.5800847,519.7881363,519.9715977,-97.24773331,-283.9825633,-0.05014345761,0,96,-4.20805161,-1
2010/08/02,503.229889,506.102661,500.951477,502.511688,458.558838,5850395,72.29662112,540.4045505,496.6155431,10.99395453,4.243115471,513.5695621,518.5083994,519.9006503,-90.08826862,-197.6296948,-0.03929735878,0,92,-4.938837263,0
2010/08/03,504.7901,510.609924,502.239258,509.049713,464.524963,9278073,81.94277868,538.3450063,495.6537292,30.87345566,5.961078618,512.8742007,517.8077559,519.8167345,-69.28841195,-128.9403038,-0.02393282401,4,88,-4.933555229,1
2010/08/04,509.173553,510.659454,501.521088,503.254639,459.236847,8453861,74.19924184,536.3996751,493.5375545,37.05255618,15.16060967,511.3942681,516.7297473,519.7282458,-86.74703067,-118.366509,-0.04001328155,0,84,-5.335479136,-1
2010/08/05,505.18634,507.043732,497.806305,498.796906,455.168976,8449149,75.90360567,534.3176873,491.6641809,7.707068517,26.30665546,509.4562124,515.4013886,519.6173224,-97.08457571,-125.1865339,-0.04905573823,32,80,-5.945176236,-1
2010/08/06,499.713226,500.307587,494.562042,495.354523,452.027679,9209652,75.91477322,533.0779557,488.945011,4.923033591,25.21102679,507.2867217,513.9164356,519.4688868,-97.87094524,-131.6037279,-0.05690986834,28,96,-6.629713904,-1
2010/08/09,495.304993,498.276825,491.34256,492.13504,449.089752,10270041,76.65021953,532.1376304,485.6858516,4.1025229,16.5608861,504.9556938,512.3029989,519.2853343,-98.04043754,-128.10581,-0.05649990456,24,96,-7.347305149,-1
2010/08/10,490.84726,496.493744,488.519318,489.311798,446.513458,9225253,77.78728754,530.8186989,482.0163493,3.579381807,5.577541669,502.5489406,510.599947,519.1068103,-98.16830831,-127.1907542,-0.06226867828,20,96,-8.051006425,0
2010/08/11,490.252899,492.778961,485.448425,487.008636,444.411804,10114816,82.32257781,528.4397761,479.0353608,7.224768789,4.201646099,500.1581245,508.8524425,518.8925353,-96.63281855,-129.8553868,-0.03720931223,16,96,-8.694317995,-1
2010/08/12,485.398895,487.008636,480.445862,481.733643,439.598145,11496124,84.2042661,525.5919769,475.6670781,6.483731901,4.968891165,497.3235889,506.8436425,518.610494,-97.49158227,-142.4500271,-0.03717267836,12,96,-9.520053647,-1
2010/08/13,480.693512,492.2341,480.693512,484.953125,442.536041,14081373,84.25531859,521.1083727,474.9145983,25.27773177,5.762627499,495.4204406,505.2221227,518.2986907,-91.22048049,-116.7179823,-0.03025799714,8,92,-9.801682119,1
2010/08/16,485.398895,491.29303,482.922363,483.863464,441.541718,6474277,80.190173,516.3901307,474.2127876,21.29628072,12.99541082,493.6424442,503.6399998,518.1576095,-88.688528,-107.4513459,-0.03711003036,4,88,-9.99755565,0
2010/08/17,485.398895,487.850677,480.445862,480.767792,438.716766,6825002,75.35069824,511.4693111,475.5532588,2.610292839,17.6859148,491.6617285,501.9457622,517.9964311,-98.93448617,-114.678906,-0.05555826922,0,96,-10.28403375,-1
2010/08/18,481.931763,483.912994,474.675537,477.77121,435.9823,11472575,74.0369239,510.511128,473.2884239,17.63056009,16.39476844,489.5247256,500.1550547,517.6963976,-91.39706497,-128.0188749,-0.05063724609,0,96,-10.63032902,-1
2010/08/19,477.325439,487.825897,477.325439,484.012054,441.677338,9535946,73.89919013,509.303532,472.1999296,53.1735826,13.84571121,488.6766223,498.9592768,517.4774571,-74.05363902,-95.49862022,-0.02964102588,0,92,-10.28265452,1
2010/08/20,484.012054,492.03598,481.684113,489.683289,446.852478,9689740,65.18482451,507.8013349,471.8694983,86.44797831,24.47147851,488.8314941,498.2721666,517.2880909,-58.29316747,-64.13681655,-0.01144883863,16,88,-9.440672515,1
2010/08/23,491.36734,491.36734,483.219574,483.863464,441.541718,6250290,65.04194821,505.1143737,470.9584239,52.92449622,52.41737367,488.0671818,497.2048553,517.160451,-71.61433623,-68.78811255,-0.01680753315,12,84,-9.137673533,-1
2010/08/24,483.863464,485.894196,479.108521,481.634583,439.507782,8895944,70.83532354,500.3470099,472.6372082,40.08564758,64.18201905,487.0775512,496.0515018,516.9577367,-72.85021682,-90.9470262,-0.01568982197,8,80,-8.97395061,0
2010/08/25,480.445862,484.333984,478.21698,479.356171,437.428589,8593345,69.5565658,496.7094621,473.4975082,13.80460447,59.81937404,485.8896466,494.8148106,516.7553531,-80.16788745,-95.63244901,-0.01571320185,4,76,-8.925164085,0
2010/08/26,480.445862,481.931763,473.041046,473.734467,432.298676,12845773,70.83532354,494.5227546,472.5956363,3.650557564,35.60491609,484.0196189,493.2533037,516.4206451,-97.04332099,-119.1782585,-0.01660497687,0,96,-9.233684772,-1
2010/08/27,474.947968,475.938568,468.830963,470.341644,429.202637,11221770,70.93243732,493.3626995,470.6423491,6.70330018,19.18026987,481.9153151,491.5561437,516.1002755,-93.6918276,-144.8547488,-0.03012967697,0,96,-9.640828629,-1
2010/08/30,471.579895,477.87027,468.063232,469.524384,428.456787,5495817,69.76743466,492.5161523,468.6621229,8.194464416,8.052820737,480.009018,489.9241615,515.9454486,-93.95490472,-137.9151013,-0.02963455823,0,96,-9.915143519,0
2010/08/31,467.889862,470.514984,453.204071,455.284363,415.462311,21508218,75.5892936,495.1364592,461.5097769,6.682614243,6.182774053,476.2052249,487.3582505,515.1857613,-94.6700219,-227.6915567,-0.05300569095,0,96,-11.15302559,-1
2010/09/01,458.181885,467.468872,456.175903,463.704529,423.145966,12869758,73.31877955,494.8426554,459.227993,36.55169375,7.193459613,474.2820409,485.606123,514.7632112,-72.95920219,-185.2222339,-0.02944229519,12,96,-11.32408206,1
2010/09/02,468.063232,468.880493,463.605469,464.323669,423.710968,8168217,63.84032179,494.3187644,456.8048189,45.08030605,17.14292413,472.7499837,484.0296449,514.5144762,-71.36479177,-139.4038394,-0.04067746833,8,92,-11.27966121,-1
2010/09/03,465.5867,466.379181,457.760895,458.503845,418.400146,6664198,68.85126248,493.8076289,453.6931517,21.48597763,29.43820468,470.5582701,482.1388449,514.2939857,-86.35201272,-152.4355447,-0.06367267313,4,88,-11.58057486,-1
2010/09/06,461.104187,474.353607,456.819794,471.852325,430.581146,15657929,67.34851652,492.5489655,453.6781769,88.17334811,34.37265914,470.7573554,481.3768805,513.8479921,-51.97698367,-85.7203195,-0.02482340555,0,84,-10.61952505,1
2010/09/07,473.016266,480.297272,472.025665,476.632019,434.94278,13097230,53.97141372,492.1694413,453.8949595,84.80495448,51.57987726,471.6611498,481.0254093,513.5500536,-39.66830732,-10.56680123,-0.01038663787,0,80,-9.364259435,1
2010/09/08,473.065796,477.82074,471.530365,475.294678,433.722473,5368562,51.53563095,491.4336839,453.3853776,78.69194468,64.82142674,472.2201542,480.6009107,513.424632,-42.11552737,-16.92232929,-0.008472808416,0,76,-8.380756489,0
2010/09/09,476.953949,479.05899,473.115326,474.774597,433.247803,4667752,56.1653013,489.5051724,453.1840759,76.476711,83.89008242,472.6131454,480.1693319,513.3184012,-34.01516207,-4.846014947,0.002195597054,0,72,-7.556186495,0
2010/09/13,481.436462,493.076141,478.1427,491.59021,448.59256,12679389,57.16518336,490.5544562,453.2386129,95.90159759,79.99120339,475.5326938,481.0153228,513.1234506,-3.726746567,103.0032236,0.04517687573,0,68,-5.482629063,1
2010/09/14,493.076141,496.790924,487.553467,489.435638,446.626495,8986765,45.13438393,492.1778129,452.7296927,70.88233083,83.69008442,477.6716083,481.6390499,513.0066008,-16.87501045,129.1657758,0.04240728422,96,64,-3.967441616,-1
2010/09/15,489.856659,504.5672,489.856659,502.189728,458.265015,15485486,43.52940583,498.3362132,449.8332291,92.80357213,81.08687981,481.4436267,483.1613223,512.8776103,-4.628752271,171.5931093,0.1030243268,96,60,-1.717695649,1
2010/09/16,501.298187,502.907928,493.918152,495.478363,452.140717,8556658,38.14794255,502.0032152,449.272498,71.10239918,86.52916685,483.6028169,484.0736957,512.8001337,-17.69525568,138.2668196,0.06852172453,96,56,-0.4708788303,-1
2010/09/17,497.781525,510.857574,497.781525,508.851593,464.344208,14747292,35.77236328,509.5140035,447.2631309,93.86829061,78.26276738,487.487244,485.9090955,512.7403833,-3.479374011,166.2545772,0.09589845828,96,52,1.578148465,1
2010/09/20,509.668854,517.073669,505.755951,515.810608,470.69458,14038717,30.51055648,517.7671915,445.6222606,95.72136735,85.92475397,491.8446846,488.1240224,512.7415141,-2.074067873,178.1108323,0.1249864393,96,48,3.720662232,1
2010/09/21,516.107788,519.327271,507.712402,512.714966,467.869629,9853910,20.3072896,524.5764514,447.0173726,77.56305502,86.89735238,495.0554971,489.9455738,512.7443956,-10.57842248,153.184891,0.08660048671,96,44,5.109923375,-1
2010/09/22,512.145386,516.949829,502.734589,505.23587,461.0448,11940212,26.02803628,525.7253308,451.8015419,44.54195362,89.05090433,496.6217083,491.0781883,512.7142231,-22.54354467,111.5350058,0.06001244117,92,40,5.543520049,-1
2010/09/23,505.23587,507.192322,493.323792,494.141052,450.920288,10628568,35.75895888,525.7800623,456.0064366,3.14288715,72.608792,496.2400689,491.3050671,512.6270213,-40.29313005,60.95748057,0.03965197776,88,36,4.935001819,-1
2010/09/24,495.304993,499.762756,491.39209,496.122253,452.728241,10461773,32.25645825,525.9560979,461.2044592,16.93263774,41.7492986,496.2219434,491.6618957,512.5277253,-48.54920526,46.9431092,0.04496377046,84,32,4.560047709,0
2010/09/27,499.267456,505.16156,497.831055,500.357117,456.592712,7598768,31.63239689,523.0645054,468.1681649,32.09224597,21.5391595,496.8581239,492.3059861,512.4791424,-39.68908364,63.85216398,0.01783377053,80,28,4.552137797,0
2010/09/28,499.416046,501.248657,491.83786,494.562042,451.304474,9083473,38.54036572,521.6583945,472.1357076,12.40310029,17.38925695,496.5048806,492.4731014,512.3951058,-53.59053595,38.56909324,0.01047411264,76,24,4.031779174,-1
2010/09/29,495.304993,499.762756,492.828491,494.809692,451.530487,8210100,39.63771039,520.9183308,475.6636305,21.6300748,20.47599467,496.2440823,492.6461822,512.3195021,-59.53098067,36.18870287,-0.01469571277,72,20,3.597900147,0
2010/09/30,496.295624,496.295624,484.457825,488.989868,446.219757,13375049,42.78530236,519.3540161,479.2586982,21.88997782,22.04180702,495.1280493,492.3753441,512.154438,-87.00282477,3.079939637,-0.01309541543,68,16,2.752705262,-1
2010/10/01,491.34256,500.258057,490.351959,499.217926,455.553162,8816508,42.78530236,515.7297153,483.9726727,71.2919722,18.64105097,495.7572611,492.882202,512.0793106,-57.67038857,32.48806162,-0.0189321742,64,12,2.875059135,1
2010/10/04,502.709808,508.083862,502.709808,504.14621,460.050323,9766747,44.55170994,516.3852819,485.4186164,83.33342151,38.27067494,497.0478687,493.716573,512.041505,-43.53685745,79.21651033,-0.02261372259,60,8,3.331295689,0
2010/10/05,503.229889,511.055695,499.762756,507.118042,462.762268,10586337,42.23324794,515.9722468,486.5356964,85.19560777,58.83845718,498.5971261,494.7092744,512.0067114,-35.01411809,83.6484746,-0.01091624854,56,4,3.887851717,1
2010/10/06,510.164154,518.584351,508.653473,517.56897,472.299133,12985538,42.55856732,519.6443296,486.0194146,97.02465759,79.94033383,501.5158713,496.4025852,512.0271855,-5.042526342,144.06707,0.02441057877,52,0,5.113286146,1
2010/10/07,517.56897,522.918274,511.402405,514.696167,469.677551,14559285,39.50217584,520.6916539,485.8070294,74.75272532,88.51789562,503.5436091,497.7576653,512.0607165,-21.37808376,144.5333502,0.04159766714,96,4,5.785943809,-1
2010/10/08,518.43573,522.447693,510.436584,519.896912,474.423431,9629351,46.26110411,522.6566669,484.4257741,86.95187039,85.65766356,506.0595019,499.3976095,512.0890293,-7.855763722,142.4062561,0.04792096879,96,0,6.661892361,0
2010/10/11,523.042114,531.09082,521.605713,529.580139,483.259735,11905254,45.10133786,527.03233,482.4594214,95.17786672,86.24308444,509.6780614,501.6333524,512.1854456,-3.239510994,190.4700697,0.05840432964,96,0,8.044708995,1
2010/10/12,528.985718,529.679199,518.16333,522.843933,477.112732,6451711,39.29542663,529.7185896,482.2885994,63.24482123,85.62748748,511.7035801,503.2045065,512.2240733,-17.68466083,141.7256843,0.05718572919,92,4,8.499073583,-1
2010/10/13,523.091614,531.957581,522.398193,531.487061,484.999908,11060907,29.82951523,535.5762683,481.7660648,97.81367006,81.79151945,514.7471926,505.2995106,512.3189287,-0.9905735095,151.2249539,0.07412419278,96,0,9.447681991,1
2010/10/14,532.452881,535.672363,522.150513,524.528015,478.649445,11267384,32.4864799,537.7910809,483.6092183,55.83909655,85.41211934,516.2519345,506.7238442,512.4076107,-21.760126,126.1546943,0.07267665309,96,0,9.528090243,-1
2010/10/15,525.023315,528.985718,512.937866,515.290588,470.219971,5354308,39.80506376,537.9635918,485.5700603,10.34868728,72.29919595,516.104035,507.3584178,512.4261183,-39.79685417,61.18499397,0.03219568281,92,0,8.745617172,-1
2010/10/18,516.231628,527.475037,511.773895,518.807251,473.429077,10249595,37.65851761,539.3096057,487.6876477,29.43015427,54.6671513,516.5199144,508.2064796,512.462746,-32.93032146,57.09116232,0.02908093071,88,48,8.313434839,0
2010/10/19,527.499817,529.332458,514.745728,517.29657,472.050537,8574490,37.22872628,539.1993666,491.010298,23.10890807,31.87264603,516.6393999,508.8798196,512.4979636,-40.54640157,59.71148658,0.02007131902,84,44,7.759580283,-1
2010/10/20,514.820007,527.202637,514.126587,519.797852,474.333008,8414451,32.93523406,539.2943247,495.3164804,33.57519402,20.96258321,517.1253156,509.6885627,512.5318683,-44.20686364,55.43653831,0.004306444415,80,40,7.436752853,1
2010/10/21,521.060852,538.817566,519.674011,535.746643,488.886841,17201550,31.97104856,539.113637,500.7155563,88.64457788,28.70475212,519.9901352,511.6187909,512.6965398,-7.863110843,111.5126491,0.04089883964,96,36,8.371344286,1
2010/10/22,537.628845,541.764587,532.13092,535.820923,488.95462,9057986,29.96473285,540.2037989,504.1503534,80.18163769,48.44289332,522.425641,513.4115414,512.80569,-17.95066152,132.0329377,0.03062917019,96,32,9.014099578,0
2010/10/25,538.891846,545.776611,537.901245,540.055786,492.819061,8315835,31.6499828,542.5187365,506.5408078,81.92473725,67.46713653,525.137971,515.3851892,512.9245506,-16.18794745,146.8698423,0.01978104205,96,28,9.75278183,0
2010/10/26,540.328247,545.30603,538.446045,544.26593,496.661011,7127489,31.19349225,545.0133981,507.8599976,95.22691989,83.58365094,528.0807339,517.5245033,513.0307355,-4.27470245,147.0990985,0.04097206766,96,24,10.55623062,1
2010/10/27,543.84491,549.788574,536.539124,541.244568,493.90387,10128334,33.70820865,547.8290794,508.8369451,71.62832481,85.77776494,530.1059392,519.2815451,513.1795796,-22.47554425,137.3855181,0.01835887967,96,20,10.82439403,0
2010/10/28,544.53833,545.28125,532.254761,535.920044,489.045135,16700766,37.77459806,548.1360097,510.8190336,21.45881893,82.92666065,531.0004168,520.5140265,513.3829238,-36.48203895,102.6854833,0.02171862832,92,16,10.4863903,-1
2010/10/29,538.743225,548.401672,535.177063,542.978088,495.485748,13717000,40.18209981,549.686997,511.182039,61.15798657,62.77135454,532.8431355,522.1780311,513.5768465,-17.91541104,119.8872938,0.05373181782,88,12,10.66510439,1
2010/11/01,555.236938,557.168579,539.510986,541.467407,494.107239,14080031,37.37407275,551.7840613,511.7454709,36.97805772,51.41504344,534.1699465,523.6068738,513.7997209,-34.58812931,132.1778498,0.04367740805,96,8,10.56307273,-1
2010/11/02,542.557129,542.557129,530.124939,532.378601,485.813354,9396448,44.24511106,551.3491819,512.3077133,8.333427009,39.86495441,533.8943549,524.2566313,513.8964773,-54.60987018,49.62356988,0.02915548232,92,4,9.637723544,-1
2010/11/03,535.920044,537.356384,526.335876,527.648438,481.496979,9202303,47.83206736,551.6824013,512.4202686,4.257044866,35.48982377,532.9334446,524.5078763,513.9700525,-65.02995152,6.996721007,0.01510315206,88,0,8.425568318,-1
2010/11/04,533.889282,548.302612,532.452881,547.336792,499.463165,11219900,40.15001271,555.0633624,513.6173366,68.11247136,16.5228432,535.1493442,526.1989071,514.124921,-22.84231408,96.00900355,0.02163363812,84,0,8.950437125,1
2010/11/08,551.720215,554.246277,545.10791,550.704895,502.536835,10321034,30.55888524,556.7626142,516.4748911,79.03627197,26.90098108,537.5425058,528.0141654,514.3020478,-15.01715813,138.4965393,0.02777788504,96,0,9.528340423,0
2010/11/09,550.903015,554.989258,543.473389,549.070374,501.045197,7111739,30.71835593,558.0038459,519.7727742,79.34315747,50.46859607,539.316024,529.5738846,514.4202304,-21.59834193,114.1343851,0.01669195708,92,0,9.742139447,0
2010/11/10,548.154053,553.206177,544.43927,545.925171,498.175079,5491414,33.2657849,556.9315443,524.57755,68.36643228,75.49730027,540.3328159,530.785091,514.5074929,-36.46585251,97.14465545,0.003048585091,88,0,9.547724887,0
2010/11/11,547.807312,550.680115,532.948181,534.879883,488.095825,5856460,41.98473123,553.3803078,528.0049636,10.76926429,75.58195391,539.4939031,531.0884089,514.5768683,-72.28914053,29.21261718,-0.01175935127,84,0,8.405494211,-1
2010/11/12,535.003723,538.594666,523.537415,525.939636,479.937622,8829369,55.63138327,554.4457164,525.5279426,7.637774995,52.82628468,537.4086313,530.7070183,514.638459,-92.85715772,-50.41254292,-0.01862294219,80,0,6.701612933,-1
2010/11/15,528.539978,528.936218,514.225647,522.398193,476.705994,7423193,57.4124537,555.510575,521.9405707,20.04863112,28.92449052,535.0993331,530.0915498,514.6636475,-80.9688216,-108.3625351,-0.03790188859,76,20,5.007783282,-1
2010/11/16,524.528015,524.528015,508.455353,510.411804,465.767944,9153069,65.07935457,558.2350869,514.3797551,4.371877041,12.8185568,531.3012517,528.6337908,514.6627963,-95.98373756,-159.7729972,-0.05735451959,72,96,2.667460834,-1
2010/11/18,519.971191,519.971191,502.239258,511.625305,466.875336,10511488,66.92958821,559.0248674,509.3586513,19.37630253,10.68609438,528.2741829,527.373903,514.6462193,-82.91250132,-170.5273175,-0.03898221296,68,96,0.9002799559,-1
